Mid,CF,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,,,,,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comm PV - Los Angeles - Mid,2675.005818,2036.014115,1877.453743,1774.012765,1660.22769,1587.819006,1538.545102,1489.271198,1439.997294,1390.72339,1341.449487,1292.175583,1242.901679,1193.627775,1144.353871,1133.571007,1122.788142,1112.005278,1101.222413,1090.439549,1079.656684,1068.87382,1058.090955,1047.308091,1036.525226,1031.133794,1025.742362,1020.350929,1014.959497,1009.568065,1004.176632,998.7852002,993.393768,988.0023357,982.6109034
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comm PV - Los Angeles - Constant,2675.005818,2036.014115,1931.61105,1942.051357,1973.372276,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Comm PV - Daggett, CA - Low",2675.005818,2036.014115,1484.09439,1372.539819,1285.216226,1156.380078,1111.67097,1066.961862,1022.252754,977.5436459,932.8345378,888.1254297,843.4163216,798.7072135,753.9981054,734.5272633,715.0564211,695.585579,676.1147369,656.6438948,637.1730526,617.7022105,598.2313684,578.7605263,559.2896842,556.6062789,553.9228737,551.2394685,548.5560633,545.8726581,543.1892528,540.5058476,537.8224424,535.1390372,532.455632
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Comm PV - Daggett, CA - Mid",2675.005818,2036.014115,1877.453743,1774.012765,1660.22769,1587.819006,1538.545102,1489.271198,1439.997294,1390.72339,1341.449487,1292.175583,1242.901679,1193.627775,1144.353871,1133.571007,1122.788142,1112.005278,1101.222413,1090.439549,1079.656684,1068.87382,1058.090955,1047.308091,1036.525226,1031.133794,1025.742362,1020.350929,1014.959497,1009.568065,1004.176632,998.7852002,993.393768,988.0023357,982.6109034
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Comm PV - Daggett, CA - Constant",2675.005818,2036.014115,1931.61105,1942.051357,1973.372276,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889,1994.252889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Res PV - Seattle - Low,3782.044173,2897.382822,2559.731938,2414.446681,2256.602114,2011.661897,1881.477242,1791.292587,1701.107931,1610.923276,1520.738621,1430.553966,1340.36931,1250.184655,1160,1101.765463,1043.530925,985.2963881,927.0618508,868.8273135,810.5927762,752.3582389,694.1237016,635.8891643,577.654627,575.8891643,574.1237016,572.3582389,570.5927762,568.8273135,567.0618508,565.2963881,563.5309254,561.7654627,560
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Res PV - Seattle - Mid,3782.044173,2897.382822,2725.579913,2586.77788,2305.813222,2115.788998,2011.073961,1946.358924,1881.643887,1816.92885,1752.213813,1687.498777,1622.78374,1558.068703,1493.353666,1468.0183,1442.682933,1417.347566,1392.0122,1366.676833,1341.341467,1316.0061,1290.670733,1265.335367,1240,1230,1220,1210,1200,1190,1180,1170,1160,1150,1140
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Res PV - Seattle - Constant,3782.044173,2897.382822,2897.382822,2897.382822,2897.382822,2897.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Res PV - Chicago - Low,3782.044173,2897.382822,2559.731938,2414.446681,2256.602114,2011.661897,1881.477242,1791.292587,1701.107931,1610.923276,1520.738621,1430.553966,1340.36931,1250.184655,1160,1101.765463,1043.530925,985.2963881,927.0618508,868.8273135,810.5927762,752.3582389,694.1237016,635.8891643,577.654627,575.8891643,574.1237016,572.3582389,570.5927762,568.8273135,567.0618508,565.2963881,563.5309254,561.7654627,560
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Res PV - Chicago - Mid,3782.044173,2897.382822,2725.579913,2586.77788,2305.813222,2115.788998,2011.073961,1946.358924,1881.643887,1816.92885,1752.213813,1687.498777,1622.78374,1558.068703,1493.353666,1468.0183,1442.682933,1417.347566,1392.0122,1366.676833,1341.341467,1316.0061,1290.670733,1265.335367,1240,1230,1220,1210,1200,1190,1180,1170,1160,1150,1140
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Res PV - Chicago - Constant,3782.044173,2897.382822,2897.382822,2897.382822,2897.382822,2897.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Res PV - Kansas City - Low,3782.044173,2897.382822,2559.731938,2414.446681,2256.602114,2011.661897,1881.477242,1791.292587,1701.107931,1610.923276,1520.738621,1430.553966,1340.36931,1250.184655,1160,1101.765463,1043.530925,985.2963881,927.0618508,868.8273135,810.5927762,752.3582389,694.1237016,635.8891643,577.654627,575.8891643,574.1237016,572.3582389,570.5927762,568.8273135,567.0618508,565.2963881,563.5309254,561.7654627,560
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Res PV - Kansas City - Mid,3782.044173,2897.382822,2725.579913,2586.77788,2305.813222,2115.788998,2011.073961,1946.358924,1881.643887,1816.92885,1752.213813,1687.498777,1622.78374,1558.068703,1493.353666,1468.0183,1442.682933,1417.347566,1392.0122,1366.676833,1341.341467,1316.0061,1290.670733,1265.335367,1240,1230,1220,1210,1200,1190,1180,1170,1160,1150,1140
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Res PV - Kansas City - Constant,3782.044173,2897.382822,2897.382822,2897.382822,2897.382822,2897.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Res PV - Los Angeles - Low,3782.044173,2897.382822,2559.731938,2414.446681,2256.602114,2011.661897,1881.477242,1791.292587,1701.107931,1610.923276,1520.738621,1430.553966,1340.36931,1250.184655,1160,1101.765463,1043.530925,985.2963881,927.0618508,868.8273135,810.5927762,752.3582389,694.1237016,635.8891643,577.654627,575.8891643,574.1237016,572.3582389,570.5927762,568.8273135,567.0618508,565.2963881,563.5309254,561.7654627,560
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Res PV - Los Angeles - Mid,3782.044173,2897.382822,2725.579913,2586.77788,2305.813222,2115.788998,2011.073961,1946.358924,1881.643887,1816.92885,1752.213813,1687.498777,1622.78374,1558.068703,1493.353666,1468.0183,1442.682933,1417.347566,1392.0122,1366.676833,1341.341467,1316.0061,1290.670733,1265.335367,1240,1230,1220,1210,1200,1190,1180,1170,1160,1150,1140
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Res PV - Los Angeles - Constant,3782.044173,2897.382822,2897.382822,2897.382822,2897.382822,2897.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Res PV - Daggett, CA - Low",3782.044173,2897.382822,2559.731938,2414.446681,2256.602114,2011.661897,1881.477242,1791.292587,1701.107931,1610.923276,1520.738621,1430.553966,1340.36931,1250.184655,1160,1101.765463,1043.530925,985.2963881,927.0618508,868.8273135,810.5927762,752.3582389,694.1237016,635.8891643,577.654627,575.8891643,574.1237016,572.3582389,570.5927762,568.8273135,567.0618508,565.2963881,563.5309254,561.7654627,560
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Res PV - Daggett, CA - Mid",3782.044173,2897.382822,2725.579913,2586.77788,2305.813222,2115.788998,2011.073961,1946.358924,1881.643887,1816.92885,1752.213813,1687.498777,1622.78374,1558.068703,1493.353666,1468.0183,1442.682933,1417.347566,1392.0122,1366.676833,1341.341467,1316.0061,1290.670733,1265.335367,1240,1230,1220,1210,1200,1190,1180,1170,1160,1150,1140
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Res PV - Daggett, CA - Constant",3782.044173,2897.382822,2897.382822,2897.382822,2897.382822,2897.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822,2857.382822
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battery 8h,3829.111258,3588.222516,3347.333775,3106.445033,2865.556291,2758.710204,2651.864116,2545.018029,2438.171942,2331.325855,2286.813907,2242.301959,2197.790011,2153.278064,2108.766116,2081.362161,2053.958206,2026.554251,1999.150296,1971.746341,1953.424558,1935.102774,1916.780991,1898.459208,1880.137425,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battery 12h,5414.11635,5058.2327,4702.34905,4346.4654,3990.581751,3835.762082,3680.942414,3526.122746,3371.303078,3216.48341,3155.164951,3093.846492,3032.528034,2971.209575,2909.891116,2874.234646,2838.578177,2802.921707,2767.265237,2731.608767,2709.575555,2687.542343,2665.509131,2643.475919,2621.442707,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,2020,2025,2030,2040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 1 - Constant,1605,1675,1675,1675,1675,1675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 2 - Constant,1626,1696,1696,1696,1696,1696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 3 - Constant,1637,1703,1703,1703,1703,1703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 4 - Constant,1645,1710,1710,1710,1710,1710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 5 - Constant,1663,1721,1721,1721,1721,1721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 6 - Constant,1703,1749,1749,1749,1749,1749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 7 - Constant,1751,1787,1787,1787,1787,1787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 8 - Constant,1790,1819,1819,1819,1819,1819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 9 - Constant,1821,1825,1825,1825,1825,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRG 10 - Constant,1838,1825,1825,1825,1825,1825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comm PV - Seattle - Mid,2675,1660,1391,1144,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comm PV - Chicago - Mid,2675,1660,1391,1144,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comm PV - Kansas City - Mid,2675,1660,1391,1144,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Comm PV - Los Angeles - Mid,2675,1660,1391,1144,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Comm PV - Daggett, CA - Mid",2675,1660,1391,1144,1037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Res PV - Seattle - Mid,3782,2306,1817,1493,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Res PV - Chicago - Mid,3782,2306,1817,1493,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Res PV - Kansas City - Mid,3782,2306,1817,1493,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Res PV - Los Angeles - Mid,3782,2306,1817,1493,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Res PV - Daggett, CA - Mid",3782,2306,1817,1493,1240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battery 8h,3829,2866,2331,2109,1880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Battery 12h,5414,3991,3216,2910,2621,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,

